,Date,Open,High,Low,Close,Adj Close,Volume,Del,DelPrec,Label_4part,Label_3part
18,2008-07-03,11216.0,11337.480469,11157.209961,11288.540039,11288.540039,176910000,72.54003899999952,0.6467549839514937,2.0,2.0
19,2008-07-07,11289.19043,11399.110352,11120.740234,11231.959961,11231.959961,248240000,-57.230469000000085,-0.5069492746611423,1.0,0.0
20,2008-07-08,11225.030273,11391.129883,11174.879883,11384.209961,11384.209961,271500000,159.17968800000017,1.418078028554464,3.0,2.0
21,2008-07-09,11381.929688,11418.240234,11141.990234,11147.44043,11147.44043,227100000,-234.4892579999996,-2.0601889523814427,0.0,0.0
22,2008-07-10,11148.009766,11270.299805,11086.950195,11229.019531,11229.019531,248010000,81.0097650000007,0.7266746863379157,2.0,2.0
23,2008-07-11,11226.169922,11241.070313,10977.679688,11100.540039,11100.540039,275010000,-125.62988299999961,-1.1190805401386443,0.0,0.0
24,2008-07-14,11103.639648,11239.040039,11003.650391,11055.19043,11055.19043,205360000,-48.449217999999746,-0.43633636839724416,1.0,0.0
25,2008-07-15,11050.799805,11123.669922,10827.709961,10962.540039,10962.540039,331390000,-88.25976600000104,-0.7986731056341042,1.0,0.0
26,2008-07-16,10961.889648,11244.169922,10918.330078,11239.280273,11239.280273,307590000,277.390625,2.530500068029877,3.0,2.0
27,2008-07-17,11238.389648,11446.660156,11209.55957,11446.660156,11446.660156,335260000,208.2705079999996,1.8532059709912598,3.0,2.0
28,2008-07-18,11436.55957,11510.820313,11381.929688,11496.570313,11496.570313,378610000,60.01074300000073,0.5247272366544473,2.0,2.0
29,2008-07-21,11495.019531,11559.669922,11423.94043,11467.339844,11467.339844,212850000,-27.67968699999983,-0.24079721591905692,1.0,1.0
30,2008-07-22,11457.900391,11616.660156,11387.389648,11602.5,11602.5,273690000,144.59960900000078,1.2620079077802204,3.0,2.0
31,2008-07-23,11603.389648,11698.169922,11558.290039,11632.379883,11632.379883,264520000,28.990234999999302,0.24984281213891804,2.0,1.0
32,2008-07-24,11630.339844,11634.490234,11345.370117,11349.280273,11349.280273,241140000,-281.0595709999998,-2.41660669223691,0.0,0.0
33,2008-07-25,11341.139648,11443.80957,11325.099609,11370.69043,11370.69043,190920000,29.550782000000254,0.26056272047766826,2.0,2.0
34,2008-07-28,11369.469727,11369.549805,11125.129883,11131.080078,11131.080078,197550000,-238.38964899999883,-2.0967525726716665,0.0,0.0
35,2008-07-29,11133.44043,11398.379883,11128.05957,11397.55957,11397.55957,206930000,264.1191399999989,2.3723047844968694,3.0,2.0
36,2008-07-30,11397.55957,11586.620117,11397.55957,11583.69043,11583.69043,208520000,186.13086000000112,1.6330764393627215,3.0,2.0
37,2008-07-31,11577.990234,11578.889648,11363.69043,11378.019531,11378.019531,220200000,-199.97070300000087,-1.727162477756853,0.0,0.0
38,2008-08-01,11379.889648,11425.730469,11267.049805,11326.320313,11326.320313,189700000,-53.56933500000014,-0.47073685823847045,1.0,0.0
39,2008-08-04,11326.320313,11382.169922,11221.530273,11284.150391,11284.150391,170250000,-42.16992200000095,-0.37231793587542833,1.0,0.0
40,2008-08-05,11286.019531,11615.929688,11286.019531,11615.769531,11615.769531,234990000,329.75,2.921756418144196,3.0,2.0
41,2008-08-06,11603.639648,11685.459961,11521.320313,11656.070313,11656.070313,180060000,52.43066499999986,0.4518467187063741,2.0,2.0
42,2008-08-07,11655.419922,11655.580078,11416.700195,11431.429688,11431.429688,229610000,-223.99023399999896,-1.9217688894864253,0.0,0.0
43,2008-08-08,11432.089844,11759.959961,11388.040039,11734.320313,11734.320313,212830000,302.2304690000001,2.643702709864743,3.0,2.0
44,2008-08-11,11729.669922,11867.110352,11675.530273,11782.349609,11782.349609,183190000,52.67968700000165,0.4491148288938327,2.0,2.0
45,2008-08-12,11781.700195,11782.349609,11601.519531,11642.469727,11642.469727,173590000,-139.23046799999975,-1.181751917767245,0.0,0.0
46,2008-08-13,11632.80957,11633.780273,11453.339844,11532.959961,11532.959961,182550000,-99.84960899999896,-0.8583447394987226,1.0,0.0
47,2008-08-14,11532.070313,11718.280273,11450.889648,11615.929688,11615.929688,159790000,83.859375,0.7271840417541166,2.0,2.0
48,2008-08-15,11611.209961,11709.889648,11599.730469,11659.900391,11659.900391,215040000,48.69042999999874,0.41933984626530124,2.0,2.0
49,2008-08-18,11659.650391,11690.429688,11434.120117,11479.389648,11479.389648,156290000,-180.2607429999989,-1.546021852757617,0.0,0.0
50,2008-08-19,11478.089844,11478.169922,11318.5,11348.549805,11348.549805,171580000,-129.54003899999952,-1.1285853374611337,0.0,0.0
51,2008-08-20,11345.94043,11454.150391,11290.580078,11417.429688,11417.429688,144880000,71.48925799999961,0.6300866679237414,2.0,2.0
52,2008-08-21,11415.230469,11476.209961,11315.570313,11430.209961,11430.209961,130020000,14.979492000000391,0.1312237369248019,2.0,1.0
53,2008-08-22,11426.790039,11632.129883,11426.790039,11628.05957,11628.05957,138790000,201.26953099999992,1.7613829458059573,3.0,2.0
54,2008-08-25,11626.19043,11626.269531,11362.629883,11386.25,11386.25,148610000,-239.94043000000056,-2.063792361261027,0.0,0.0
55,2008-08-26,11383.55957,11436.240234,11340.410156,11412.870117,11412.870117,119800000,29.310547000000952,0.2574813863779952,2.0,2.0
56,2008-08-27,11412.459961,11554.459961,11381.769531,11502.509766,11502.509766,120580000,90.04980499999874,0.7890481570820623,2.0,2.0
57,2008-08-28,11499.870117,11715.179688,11499.790039,11715.179688,11715.179688,149150000,215.30957099999978,1.8722782849669968,3.0,2.0
58,2008-08-29,11713.230469,11713.230469,11543.389648,11543.959961,11543.959961,166910000,-169.2705079999996,-1.4451223208489539,0.0,0.0
59,2008-09-02,11545.629883,11790.169922,11471.900391,11516.919922,11516.919922,177090000,-28.709961000000476,-0.2486651771357538,1.0,1.0
60,2008-09-03,11506.009766,11554.379883,11416.530273,11532.879883,11532.879883,174250000,26.87011700000039,0.2335311506461691,2.0,1.0
61,2008-09-04,11532.480469,11532.480469,11176.019531,11188.230469,11188.230469,229200000,-344.25,-2.985047327202198,0.0,0.0
62,2008-09-05,11185.629883,11245.150391,11037.849609,11220.959961,11220.959961,198300000,35.33007800000087,0.3158523781811856,2.0,2.0
63,2008-09-08,11224.870117,11570.660156,11224.790039,11510.740234,11510.740234,273000000,285.8701170000004,2.546756568408322,3.0,2.0
64,2008-09-09,11514.730469,11577.5,11230.730469,11230.730469,11230.730469,257300000,-284.0,-2.466405972459241,0.0,0.0
65,2008-09-10,11233.910156,11380.629883,11215.259766,11268.919922,11268.919922,214260000,35.00976599999922,0.31164363533119943,2.0,2.0
66,2008-09-11,11264.44043,11445.679688,11098.669922,11433.709961,11433.709961,247820000,169.26953099999992,1.5026892108124,3.0,2.0
67,2008-09-12,11429.320313,11459.929688,11280.400391,11421.990234,11421.990234,238890000,-7.330078999999387,-0.06413398871726403,1.0,1.0
68,2008-09-15,11416.370117,11416.450195,10917.509766,10917.509766,10917.509766,432970000,-498.8603510000012,-4.369693220239534,0.0,0.0
69,2008-09-16,10905.620117,11093.219727,10742.700195,11059.019531,11059.019531,494760000,153.39941399999952,1.4066088159523915,3.0,2.0
70,2008-09-17,11056.580078,11057.30957,10595.900391,10609.660156,10609.660156,463200000,-446.91992200000095,-4.042117172282474,0.0,0.0
71,2008-09-18,10609.009766,11076.44043,10459.44043,11019.69043,11019.69043,488060000,410.68066400000134,3.871055575009086,3.0,2.0
72,2008-09-19,11027.509766,11483.049805,11026.700195,11388.44043,11388.44043,655110000,360.93066400000134,3.2730024426078694,3.0,2.0
73,2008-09-22,11394.419922,11394.580078,10992.200195,11015.69043,11015.69043,213210000,-378.7294919999986,-3.3238154692610475,0.0,0.0
74,2008-09-23,11015.69043,11143.209961,10833.94043,10854.169922,10854.169922,204480000,-161.52050800000143,-1.4662767533855017,0.0,0.0
75,2008-09-24,10850.019531,10928.400391,10753.570313,10825.169922,10825.169922,183630000,-24.849609000000783,-0.22902824210594303,1.0,1.0
76,2008-09-25,10827.169922,11129.19043,10827.009766,11022.05957,11022.05957,218530000,194.8896480000003,1.8000054437494244,3.0,2.0
77,2008-09-26,11019.040039,11168.05957,10868.820313,11143.129883,11143.129883,232560000,124.08984400000008,1.1261402405364296,3.0,2.0
78,2008-09-29,11139.620117,11139.94043,10365.450195,10365.450195,10365.450195,385940000,-774.169922000001,-6.949697690485444,0.0,0.0
79,2008-09-30,10371.580078,10868.900391,10371.419922,10850.660156,10850.660156,319770000,479.08007799999905,4.619161925155595,3.0,2.0
80,2008-10-01,10847.400391,10882.519531,10631.950195,10831.070313,10831.070313,256670000,-16.330077999999048,-0.15054370089950753,1.0,1.0
81,2008-10-02,10825.540039,10825.540039,10439.519531,10482.849609,10482.849609,395330000,-342.69042999999874,-3.1655735304236563,0.0,0.0
82,2008-10-03,10483.959961,10796.259766,10310.25,10325.379883,10325.379883,299690000,-158.58007800000087,-1.5125971349558156,0.0,0.0
83,2008-10-06,10322.519531,10322.759766,9525.320313,9955.5,9955.5,391460000,-367.0195309999999,-3.5555227568016496,0.0,0.0
84,2008-10-07,9955.419922,10124.030273,9436.669922,9447.110352,9447.110352,362520000,-508.30956999999944,-5.105857653243846,0.0,0.0
85,2008-10-08,9437.230469,9628.070313,9194.780273,9258.099609,9258.099609,479270000,-179.1308599999993,-1.8981295475237092,0.0,0.0
86,2008-10-09,9261.69043,9448.139648,8579.19043,8579.19043,8579.19043,436740000,-682.5,-7.369065130802477,0.0,0.0
87,2008-10-10,8568.669922,8901.280273,7882.509765999999,8451.19043,8451.19043,674920000,-117.47949199999857,-1.371035330680329,0.0,0.0
88,2008-10-13,8462.419922,9427.990234,8462.179688,9387.610352,9387.610352,399290000,925.1904300000006,10.932929806458269,3.0,2.0
89,2008-10-14,9388.969727,9794.370117,9085.429688,9310.990234,9310.990234,412740000,-77.97949299999891,-0.8305436620564673,1.0,0.0
90,2008-10-15,9301.910156,9308.759766,8530.120117,8577.910156,8577.910156,374350000,-724.0,-7.783347590526867,0.0,0.0
91,2008-10-16,8577.040039,9013.269531,8197.669922,8979.259766,8979.259766,422450000,402.2197269999997,4.689493405313456,3.0,2.0
92,2008-10-17,8975.349609,9281.120117,8718.25,8852.219727,8852.219727,360600000,-123.12988200000109,-1.3718672515723846,0.0,0.0
93,2008-10-20,8852.299805,9266.629883,8852.219727,9265.429688,9265.429688,241400000,413.1298829999996,4.666921501762214,3.0,2.0
94,2008-10-21,9262.799805,9284.549805,9004.269531,9033.660156,9033.660156,231160000,-229.13964900000065,-2.4737622945959874,0.0,0.0
95,2008-10-22,9027.839844,9027.839844,8335.299805,8519.209961,8519.209961,348840000,-508.6298829999996,-5.6340153546037985,0.0,0.0
96,2008-10-23,8519.769531,8795.990234,8243.549805,8691.25,8691.25,340740000,171.48046900000008,2.012736006250544,3.0,2.0
97,2008-10-24,8683.209961,8683.209961,8187.47998,8378.950195,8378.950195,335680000,-304.25976600000104,-3.5040010245814788,0.0,0.0
98,2008-10-27,8375.919922,8599.099609,8143.589844,8175.77002,8175.77002,281180000,-200.1499019999992,-2.389587100448394,0.0,0.0
99,2008-10-28,8178.720215,9082.080078,8174.72998,9065.120117,9065.120117,372160000,886.3999020000001,10.837880239188499,3.0,2.0
100,2008-10-29,9062.330078,9363.320313,8890.290039,8990.959961,8990.959961,316230000,-71.37011700000039,-0.7875470920360841,1.0,0.0
101,2008-10-30,9004.660156,9266.469727,8976.870117,9180.69043,9180.69043,267210000,176.03027400000065,1.9548797061786707,3.0,2.0
102,2008-10-31,9179.089844,9454.360352,9119.200195,9325.009766,9325.009766,310950000,145.91992199999913,1.5896992455671528,3.0,2.0
103,2008-11-03,9326.040039,9410.549805,9255.480469,9319.830078,9319.830078,180970000,-6.209960999998657,-0.06658732939199916,1.0,1.0
104,2008-11-04,9323.889648,9653.950195,9323.889648,9625.280273,9625.280273,254930000,301.390625,3.2324559425116006,3.0,2.0
105,2008-11-05,9616.599609,9616.599609,9111.469727,9139.269531,9139.269531,264640000,-477.33007800000087,-4.9636056132905475,0.0,0.0
106,2008-11-06,9134.009766,9155.44043,8637.169922,8695.790039,8695.790039,344350000,-438.2197269999997,-4.79767088306833,0.0,0.0
107,2008-11-07,8696.030273,8961.570313,8696.030273,8943.80957,8943.80957,246300000,247.77929699999913,2.849338022307953,3.0,2.0
108,2008-11-10,8946.599609,9159.580078,8760.459961,8870.540039,8870.540039,221230000,-76.05957000000126,-0.8501505971440557,1.0,0.0
109,2008-11-11,8864.320313,8867.910156,8560.709961,8693.959961,8693.959961,257270000,-170.3603519999997,-1.9218659297561385,0.0,0.0
110,2008-11-12,8684.519531,8684.599609,8265.290039,8282.660156,8282.660156,314660000,-401.859375,-4.627306940418925,0.0,0.0
111,2008-11-13,8281.139648,8876.589844,7965.419922,8835.25,8835.25,476600000,554.1103519999997,6.691233037397508,3.0,2.0
112,2008-11-14,8822.19043,8923.179688,8469.990234,8497.30957,8497.30957,304370000,-324.8808600000011,-3.6825419103994688,0.0,0.0
113,2008-11-17,8494.839844,8571.299805,8246.889648,8273.580078,8273.580078,278220000,-221.25976599999922,-2.6046372864378067,0.0,0.0
114,2008-11-18,8273.339844,8477.950195,8105.439941,8424.75,8424.75,366390000,151.41015599999992,1.830097141601233,3.0,2.0
115,2008-11-19,8420.69043,8504.639648,7987.080078,7997.279785,7997.279785,350470000,-423.41064500000084,-5.0282176802455,0.0,0.0
116,2008-11-20,7995.529785,8187.399901999999,7506.970215,7552.290039,7552.290039,528130000,-443.2397459999993,-5.543594457387158,0.0,0.0
117,2008-11-21,7552.370117,8071.75,7449.379883,8046.419922,8046.419922,569010000,494.04980499999965,6.541652452756767,3.0,2.0
118,2008-11-24,8048.089844,8599.019531,8048.089844,8443.389648,8443.389648,491890000,395.2998040000002,4.91172205656605,3.0,2.0
119,2008-11-25,8445.139648,8607.379883,8281.459961,8479.469727,8479.469727,374020000,34.33007899999939,0.40650694282041294,2.0,2.0
120,2008-11-26,8464.490234,8726.610352,8311.169922,8726.610352,8726.610352,283920000,262.1201179999989,3.0967029407999065,3.0,2.0
121,2008-11-28,8724.700195,8831.349609,8672.69043,8829.040039,8829.040039,155510000,104.33984400000008,1.1959132310333798,3.0,2.0
122,2008-12-01,8826.889648,8827.049805,8141.359863,8149.089844,8149.089844,321010000,-677.7998040000002,-7.678806816776919,0.0,0.0
123,2008-12-02,8153.75,8437.169922,8143.509765999999,8419.089844,8419.089844,307520000,265.3398440000001,3.2542062731871852,3.0,2.0
124,2008-12-03,8409.139648,8624.19043,8234.150391,8591.69043,8591.69043,294680000,182.55078200000025,2.170861582057535,3.0,2.0
125,2008-12-04,8587.070313,8631.990234,8259.400391,8376.240234,8376.240234,280880000,-210.8300789999994,-2.455203827559475,0.0,0.0
126,2008-12-05,8376.080078,8686.469727,8118.5,8635.419922,8635.419922,346370000,259.33984399999827,3.0961958527732003,3.0,2.0
127,2008-12-08,8637.650391,9026.410156,8637.490234,8934.179688,8934.179688,358970000,296.52929700000095,3.4329856335580526,3.0,2.0
128,2008-12-09,8934.099609,8934.099609,8651.740234,8691.330078,8691.330078,284950000,-242.76953099999992,-2.717336291565852,0.0,0.0
129,2008-12-10,8693.0,8879.219727,8646.330078,8761.419922,8761.419922,232830000,68.41992199999913,0.7870691590935135,2.0,2.0
130,2008-12-11,8750.129883,8809.450195,8512.759766,8565.089844,8565.089844,290540000,-185.04003899999952,-2.1147119125568703,0.0,0.0
131,2008-12-12,8563.099609,8682.570313,8347.80957,8629.679688,8629.679688,271030000,66.58007899999939,0.7775231170967847,2.0,2.0
132,2008-12-15,8628.80957,8676.280273,8469.030273,8564.530273,8564.530273,229940000,-64.27929699999913,-0.7449381803891071,1.0,0.0
133,2008-12-16,8565.650391,8958.790039,8565.650391,8924.139648,8924.139648,337190000,358.4892570000011,4.185195993717754,3.0,2.0
134,2008-12-17,8921.910156,8961.259766,8778.070313,8824.339844,8824.339844,239260000,-97.57031199999983,-1.0936033909104501,0.0,0.0
135,2008-12-18,8823.94043,8883.360352,8527.410156,8604.990234,8604.990234,274080000,-218.95019599999978,-2.4813199696544164,0.0,0.0
136,2008-12-19,8606.5,8787.230469,8550.429688,8579.110352,8579.110352,550150000,-27.389648000000307,-0.31824374600592936,1.0,0.0
137,2008-12-22,8573.370117,8601.410156,8372.019531,8519.69043,8519.69043,211090000,-53.67968699999983,-0.6261211900039079,1.0,0.0
138,2008-12-23,8518.650391,8604.120117,8391.299805,8419.490234,8419.490234,174640000,-99.16015699999843,-1.1640359968846907,0.0,0.0
139,2008-12-24,8416.860352,8498.5,8416.860352,8468.480469,8468.480469,66930000,51.62011700000039,0.6132942075929121,2.0,2.0
140,2008-12-26,8468.709961,8533.070313,8461.780273,8515.549805,8515.549805,86760000,46.839844000000085,0.5530930237982687,2.0,2.0
141,2008-12-29,8515.870117,8530.679688,8364.05957,8483.929688,8483.929688,153730000,-31.940429000000222,-0.37506947101316646,1.0,0.0
142,2008-12-30,8487.509766,8675.240234,8487.509766,8668.389648,8668.389648,162560000,180.8798820000011,2.1311301781894305,3.0,2.0
143,2008-12-31,8666.480469,8842.660156,8664.889648,8776.389648,8776.389648,226760000,109.90917900000022,1.2682100812797692,3.0,2.0
144,2009-01-02,8772.25,9065.280273,8760.780273,9034.69043,9034.69043,213700000,262.44043000000056,2.9917117045227912,3.0,2.0
145,2009-01-05,9027.129883,9034.370117,8892.360352,8952.889648,8952.889648,233760000,-74.2402349999993,-0.8224123942185589,1.0,0.0
146,2009-01-06,8954.570313,9088.05957,8940.950195,9015.099609,9015.099609,215410000,60.52929600000061,0.6759598047058254,2.0,2.0
147,2009-01-07,8996.94043,8996.94043,8719.919922,8769.700195,8769.700195,266710000,-227.24023500000112,-2.52575013437097,0.0,0.0
148,2009-01-08,8769.94043,8770.019531,8651.19043,8742.459961,8742.459961,226620000,-27.480469000000085,-0.3133484111932569,1.0,0.0
149,2009-01-09,8738.799805,8769.620117,8576.959961,8599.179688,8599.179688,204300000,-139.6201170000004,-1.5977035761834846,0.0,0.0
150,2009-01-12,8599.259766,8602.599609,8421.080078,8473.969727,8473.969727,273550000,-125.29003899999952,-1.4569863268391412,0.0,0.0
151,2009-01-13,8474.610352,8522.080078,8376.879883,8448.55957,8448.55957,304050000,-26.050782000000254,-0.3073979913879143,1.0,0.0
152,2009-01-14,8446.009766,8446.25,8140.720215,8200.139648,8200.139648,355050000,-245.8701179999989,-2.9110802001409732,0.0,0.0
153,2009-01-15,8196.240234,8286.160156,7995.129883,8212.490234,8212.490234,436660000,16.25,0.19826163626330814,2.0,1.0
154,2009-01-16,8215.669922,8341.200195,8109.339844,8281.219727,8281.219727,439360000,65.54980500000056,0.7978631763731241,2.0,2.0
155,2009-01-20,8279.629883,8291.980469,7939.930176000001,7949.089844,7949.089844,419200000,-330.5400389999995,-3.992207908697403,0.0,0.0
156,2009-01-21,7949.169922,8243.549805,7936.189941,8228.099609,8228.099609,410040000,278.92968700000074,3.5089158960867,3.0,2.0
157,2009-01-22,8224.429688,8224.830078,7957.140137,8122.799805,8122.799805,420040000,-101.62988300000052,-1.2357073603326612,0.0,0.0
158,2009-01-23,8108.790039,8152.589844,7909.029785,8077.560059,8077.560059,370510000,-31.22998000000007,-0.3851373614287273,1.0,0.0
159,2009-01-26,8078.040039,8231.679688,8023.160156,8116.029785,8116.029785,316720000,37.989745999999286,0.47028420033310614,2.0,2.0
160,2009-01-27,8117.390137,8225.790039,8083.140137,8174.72998,8174.72998,247750000,57.339842999999746,0.706382741647936,2.0,2.0
161,2009-01-28,8175.930176000001,8405.870117,8175.930176000001,8375.450195,8375.450195,357940000,199.52001899999868,2.440334184673921,3.0,2.0
162,2009-01-29,8373.05957,8373.139648,8137.939941,8149.009765999999,8149.009765999999,247450000,-224.04980400000022,-2.675841514405949,0.0,0.0
163,2009-01-30,8149.009765999999,8195.759766,7961.919922,8000.859863,8000.859863,303160000,-148.14990299999954,-1.8180111112165227,0.0,0.0
164,2009-02-02,8000.620117,8000.620117,7867.370117,7936.75,7936.75,293890000,-63.87011700000039,-0.7983145814445921,1.0,0.0
165,2009-02-03,7936.990234000001,8111.569823999999,7905.52002,8078.359863,8078.359863,313090000,141.3696289999989,1.7811490858891093,3.0,2.0
166,2009-02-04,8070.319823999999,8162.149901999999,7929.259765999999,7956.660156,7956.660156,345520000,-113.65966799999933,-1.4083663408479974,0.0,0.0
167,2009-02-05,7954.830078,8107.830078,7845.310059,8063.069823999999,8063.069823999999,390980000,108.23974599999929,1.3606795486348449,3.0,2.0
168,2009-02-06,8056.379883,8312.370117,8052.240234000001,8280.589844,8280.589844,396380000,224.20996100000048,2.783011281197308,3.0,2.0
169,2009-02-09,8281.379883,8315.070313,8196.240234,8270.870117,8270.870117,289280000,-10.509765999999217,-0.126908391457487,1.0,1.0
170,2009-02-10,8269.360352,8269.44043,7848.740234000001,7888.879883,7888.879883,449890000,-380.4804690000001,-4.601087058782949,0.0,0.0
171,2009-02-11,7887.049805,7983.740234000001,7852.160156,7939.529785,7939.529785,270280000,52.47998000000007,0.665394302020641,2.0,2.0
172,2009-02-12,7931.970215,7938.819823999999,7693.97998,7932.759765999999,7932.759765999999,331960000,0.7895509999989372,0.00995403384780533,2.0,1.0
173,2009-02-13,7933.0,7970.839844,7840.450195,7850.410156,7850.410156,251960000,-82.58984400000008,-1.0410921971511418,0.0,0.0
174,2009-02-17,7845.629883,7845.629883,7551.009765999999,7552.600098000001,7552.600098000001,332850000,-293.0297849999988,-3.7349427562844775,0.0,0.0
175,2009-02-18,7546.350098000001,7617.759765999999,7479.970215,7555.629883,7555.629883,268220000,9.27978499999881,0.12297050732457031,2.0,1.0
176,2009-02-19,7555.22998,7614.970215,7447.549805,7465.950195,7465.950195,301480000,-89.27978499999972,-1.181695133521266,0.0,0.0
177,2009-02-20,7461.490234000001,7469.290039,7249.470215,7365.669922,7365.669922,584900000,-95.82031200000074,-1.2841980488478482,0.0,0.0
178,2009-02-23,7365.990234000001,7441.02002,7105.939941,7114.779785,7114.779785,406150000,-251.21044900000106,-3.410409748311391,0.0,0.0
179,2009-02-24,7115.339844,7378.970215,7114.299805,7350.939941,7350.939941,468010000,235.60009699999955,3.3111573328246435,3.0,2.0
180,2009-02-25,7349.580078,7404.939941,7156.680176000001,7270.890137,7270.890137,450270000,-78.68994099999964,-1.0706726121067462,0.0,0.0
181,2009-02-26,7269.060059,7402.310059,7173.560059,7182.080078,7182.080078,321300000,-86.97998100000041,-1.1965781035514815,0.0,0.0
182,2009-02-27,7180.970215,7195.459961,7033.620117,7062.930176000001,7062.930176000001,667950000,-118.04003899999952,-1.6437895641654532,0.0,0.0
183,2009-03-02,7056.47998,7058.950195,6755.169922,6763.290039,6763.290039,568670000,-293.18994099999964,-4.154903603935395,0.0,0.0
184,2009-03-03,6764.810059,6855.290039,6705.629883,6726.02002,6726.02002,445280000,-38.790039000000434,-0.5734091373104202,1.0,0.0
185,2009-03-04,6726.5,6979.220215,6726.419922,6875.839844,6875.839844,464830000,149.33984400000008,2.220171619713076,3.0,2.0
186,2009-03-05,6874.009765999999,6874.009765999999,6544.100098,6594.439941,6594.439941,509770000,-279.5698249999996,-4.067055976306561,0.0,0.0
187,2009-03-06,6595.160156,6755.169922,6469.950195,6626.939941,6626.939941,425170000,31.77978499999972,0.4818652504001409,2.0,2.0
188,2009-03-09,6625.740234000001,6709.609863000001,6516.859863000001,6547.049805,6547.049805,365990000,-78.69042900000113,-1.187647360459455,0.0,0.0
189,2009-03-10,6547.009765999999,6926.490234000001,6546.609863000001,6926.490234000001,6926.490234000001,640020000,379.48046800000157,5.796241056042463,3.0,2.0
190,2009-03-11,6923.129883,7015.060059,6867.549805,6930.399901999999,6930.399901999999,524430000,7.270018999999593,0.10501058224909794,2.0,1.0
191,2009-03-12,6932.390137,7184.709961,6872.25,7170.060059,7170.060059,488690000,237.66992200000004,3.428397959478547,3.0,2.0
192,2009-03-13,7167.350098000001,7242.620117,7105.859863,7223.97998,7223.97998,479010000,56.62988199999927,0.790109053216215,2.0,2.0
193,2009-03-16,7225.330078,7392.910156,7206.850098000001,7216.970215,7216.970215,586970000,-8.359862999999677,-0.11570216045152253,1.0,1.0
194,2009-03-17,7218.0,7396.810059,7172.049805,7395.700195,7395.700195,391880000,177.70019500000035,2.4619035051260783,3.0,2.0
195,2009-03-18,7395.700195,7571.640137,7257.27002,7486.580078,7486.580078,584110000,90.87988299999961,1.2288205390132043,3.0,2.0
196,2009-03-19,7489.680176000001,7548.459961,7369.259765999999,7400.799805,7400.799805,559920000,-88.8803710000011,-1.186704490864779,0.0,0.0
197,2009-03-20,7402.310059,7460.930176000001,7257.830078,7278.379883,7278.379883,672950000,-123.93017600000076,-1.6742094699116514,0.0,0.0
198,2009-03-23,7279.25,7780.720215,7278.779785,7775.859863,7775.859863,515600000,496.6098629999997,6.822266895627979,3.0,2.0
199,2009-03-24,7773.470215,7796.569823999999,7646.990234000001,7659.970215,7659.970215,379670000,-113.5,-1.4600943576137444,0.0,0.0
200,2009-03-25,7659.810059,7863.629883,7550.060059,7749.810059,7749.810059,454090000,90.0,1.1749638608107946,3.0,2.0
201,2009-03-26,7752.359863,7931.330078,7752.279785,7924.560059,7924.560059,397260000,172.2001960000007,2.2212616421725664,3.0,2.0
